+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                              ;
+--------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                          ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:7:ADDER_I|xor_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:7:ADDER_I|or_gate2       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:7:ADDER_I|or_gate1       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:7:ADDER_I|and_gate3      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:7:ADDER_I|and_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:7:ADDER_I|and_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:7:ADDER_I                ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:6:ADDER_I|xor_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:6:ADDER_I|xor_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:6:ADDER_I|or_gate2       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:6:ADDER_I|or_gate1       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:6:ADDER_I|and_gate3      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:6:ADDER_I|and_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:6:ADDER_I|and_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:6:ADDER_I                ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:5:ADDER_I|xor_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:5:ADDER_I|xor_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:5:ADDER_I|or_gate2       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:5:ADDER_I|or_gate1       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:5:ADDER_I|and_gate3      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:5:ADDER_I|and_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:5:ADDER_I|and_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:5:ADDER_I                ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:4:ADDER_I|xor_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:4:ADDER_I|xor_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:4:ADDER_I|or_gate2       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:4:ADDER_I|or_gate1       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:4:ADDER_I|and_gate3      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:4:ADDER_I|and_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:4:ADDER_I|and_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:4:ADDER_I                ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:3:ADDER_I|xor_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:3:ADDER_I|xor_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:3:ADDER_I|or_gate2       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:3:ADDER_I|or_gate1       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:3:ADDER_I|and_gate3      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:3:ADDER_I|and_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:3:ADDER_I|and_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:3:ADDER_I                ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:2:ADDER_I|xor_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:2:ADDER_I|xor_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:2:ADDER_I|or_gate2       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:2:ADDER_I|or_gate1       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:2:ADDER_I|and_gate3      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:2:ADDER_I|and_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:2:ADDER_I|and_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:2:ADDER_I                ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:1:ADDER_I|xor_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:1:ADDER_I|xor_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:1:ADDER_I|or_gate2       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:1:ADDER_I|or_gate1       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:1:ADDER_I|and_gate3      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:1:ADDER_I|and_gate2      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:1:ADDER_I|and_gate1      ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU_UNIT|ADD_SUB_UNIT|adder|\G_NBit_ADDER:1:ADDER_I                ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
